              instance      n    k       time        ttb  cons_bal   cons_cmp     bal       cmp   repl   feas        seed
  del-n2500-k25-s15827   2500   25  1800.0004   683.8150    4.4535   604.9016  0.0000  280.7978  18323  17019   905906026
  del-n2500-k25-s15827   2500   25  1800.0170   162.0645    0.4771   623.0604  0.0000  294.3894  18214  16954  1208901385
  del-n2500-k25-s15827   2500   25  1800.0181  1542.3458    4.5966   532.3402  0.0000  294.6057  17996  16697  3931276583
  del-n2500-k25-s15827   2500   25  1800.0010  1345.4373    2.2558   556.6638  0.0000  287.5987  17840  16521  1092522055
  del-n2500-k25-s15827   2500   25  1800.0009  1680.0825    3.9332   486.9484  0.0000  290.6484  18329  17032    84553519
  del-n2500-k25-s15827   2500   25  1800.0010  1189.9801    0.8046   581.6955  0.0000  285.8642  18067  16744   976784747
  del-n2500-k25-s15827   2500   25  1800.0073   190.2127    4.3522   696.0170  0.0000  285.9900  18303  17025  1327354169
  del-n2500-k25-s15827   2500   25  1800.0010  1628.5588    2.7103   998.6672  0.0000  292.1892  17804  16447  1691750405
  del-n2500-k40-s32424   2500   40  1800.0008   835.9192    3.9492   772.8275  0.0000  257.9273   6482   2563  2292419456
  del-n2500-k40-s32424   2500   40  1800.0008  1620.2506    5.5470   917.2228  0.0000  243.5355   6516   2586  1164901632
  del-n2500-k40-s32424   2500   40  1800.0009  1503.9562    4.4051   463.5710  0.0000  249.4245   6594   2619  1602675529
  del-n2500-k40-s32424   2500   40  1800.0008   997.5912    3.5844   911.2502  0.0000  246.8773   6587   2656  2876829580
  del-n2500-k40-s32424   2500   40  1800.0008  1535.5967    6.5210   825.6010  0.0000  255.1714   6505   2565   967085619
  del-n2500-k40-s32424   2500   40  1800.0009  1084.5736    2.9547   662.3432  0.0000  243.9917   6513   2564   824172152
  del-n2500-k40-s32424   2500   40  1800.0003  1575.3364    7.3399   514.6553  0.0000  263.8973   6517   2577  1686947111
  del-n2500-k40-s32424   2500   40  1800.0007   694.7856    5.2766   463.5710  0.0000  240.0981   6472   2551   864757884
  del-n2500-k40-s32424   2500   40  1800.0007  1667.3478    7.9254   466.2488  0.0000  242.4021   6583   2645  2208463231
  del-n2500-k40-s32424   2500   40  1800.0008  1661.6542    3.4441   531.0958  0.0000  266.6726   6446   2473  1327199936
  del-n5000-k25-s33654   5000   25  1800.0004   302.5601    2.3051   635.8970  0.0000  328.4325   8626   8311  3771809189
  del-n5000-k25-s33654   5000   25  1800.0012  1219.2174    3.8521   673.2892  0.0000  332.8181   8645   8338  3710640404
  del-n5000-k25-s33654   5000   25  1800.0011   526.9771    1.8382   483.2739  0.0000  329.4745   8720   8414   413450414
  del-n5000-k25-s33654   5000   25  1800.0071   857.8066    3.7218   592.9198  0.0000  332.5927   8735   8441   227932867
  del-n5000-k25-s33654   5000   25  1800.0009  1047.3173    3.6203   672.3850  0.0000  324.6483   8714   8408  2457596368
  del-n5000-k25-s33654   5000   25  1800.0010   207.0346    1.0550   567.6540  0.0000  326.1262   8613   8273  3506917001
