              instance      n    k       time        ttb  cons_bal   cons_cmp     bal       cmp   repl   feas          seed
  del-n5000-k80-s37325   5000   80  1800.0011   247.7166   51.1449   973.4703  0.0000  192.2915   2357    194  2610806945\n
  del-n1000-k10-s20090   1000   10  1800.0006   981.6243    9.3073   755.5439  0.0000  405.7915  15674  14562     670176917
  del-n1000-k10-s20090   1000   10  1800.0005  1165.7852    7.9920   710.1922  0.0000  406.2798  15589  14494    3279497451
  del-n1000-k10-s20090   1000   10  1800.0005   770.4693    7.3574   942.8489  0.0000  405.7915  15718  14616    2624122411
  del-n1000-k10-s20090   1000   10  1800.0006  1201.1745    8.1316  1011.8975  0.0000  406.2798  15603  14519     558380850
  del-n1000-k10-s20090   1000   10  1800.0005  1016.2695    8.9520   834.0203  0.0000  406.2798  15569  14439    4205624326
  del-n1000-k10-s20090   1000   10  1800.0004   690.4178    8.1276   931.8384  0.0000  405.7915  15661  14471    2244383149
  del-n1000-k10-s20090   1000   10  1800.0005  1501.2777    5.2093   970.4767  0.0000  406.2798  15696  14552    2927553207
  del-n1000-k10-s20090   1000   10  1800.0005   136.4992   10.4774   740.3644  0.0000  406.2798  15768  14631    1205999349
  del-n1000-k10-s20090   1000   10  1800.0003   588.2520    6.5442   892.7862  0.0000  407.9155  15376  14225     864274783
  del-n1000-k10-s20090   1000   10  1800.0005   401.3592    9.3428  1031.7186  0.0000  405.7915  15943  14839    2515148554
  del-n1000-k10-s21163   1000   10  1800.0004    97.2842    7.6522   991.3824  0.0000  402.4478  19305  18578    2535683410
  del-n1000-k10-s21163   1000   10  1800.0006   758.8618    4.9198   946.2688  0.0000  402.4478  19420  18750     608870814
  del-n1000-k10-s21163   1000   10  1800.0005   113.9850    8.1703   713.3367  0.0000  402.4478  19642  18915     830542643
  del-n1000-k10-s21163   1000   10  1800.0006  1012.4306    6.8560  1053.7725  0.0000  402.3510  19191  18475    3458401077
  del-n1000-k10-s21163   1000   10  1800.0006    67.5699    6.5180   713.3367  0.0000  402.4478  19340  18647     554587991
  del-n1000-k10-s21163   1000   10  1800.0006   719.9183    6.8843   797.7006  0.0000  402.3510  19501  18815    1708631371
  del-n1000-k10-s21163   1000   10  1800.0006    50.8007    6.9950   950.0687  0.0000  402.4478  19437  18711    3410288351
  del-n1000-k10-s21163   1000   10  1800.0006   216.2448    4.2669   761.2793  0.0000  402.4478  19730  18998    1646881196
  del-n1000-k10-s21163   1000   10  1800.0007    21.5986    5.2640  1018.8799  0.0000  402.4478  19545  18863     469413207
  del-n1000-k10-s21163   1000   10  1800.0005   319.0093    4.9603   914.4939  0.0000  402.4478  19050  18303    3814843074
   del-n1000-k10-s8083   1000   10  1800.0007     8.0533    7.3240   718.2386  0.0000  404.8553  24200  23579    2311952780
   del-n1000-k10-s8083   1000   10  1800.0006   192.5891    7.8246   875.6022  0.0000  404.8553  23941  23278    3926325264
   del-n1000-k10-s8083   1000   10  1800.0004    52.3193    5.5187  1112.9619  0.0000  404.8553  23915  23261    1113624138
   del-n1000-k10-s8083   1000   10  1800.0006   319.7050    7.9467   916.1974  0.0000  404.8553  23806  23159    3251486554
   del-n1000-k10-s8083   1000   10  1800.0006     2.9630    5.5855   964.9009  0.0000  404.8553  23478  22837    2453352242
   del-n1000-k10-s8083   1000   10  1800.0006     1.6055    8.9371   798.0882  0.0000  404.8553  23846  23217     574698744
   del-n1000-k10-s8083   1000   10  1800.0007   326.8272    7.5124   816.1016  0.0000  404.8553  23937  23320    3776832460
   del-n1000-k10-s8083   1000   10  1800.0006    13.8751    8.2117   811.0282  0.0000  404.8553  23851  23174     789352716
   del-n1000-k10-s8083   1000   10  1800.0006     1.0865    5.7865   811.4093  0.0000  404.8553  23939  23319     286219985
   del-n1000-k10-s8083   1000   10  1800.0006     1.8381    5.4155  1164.1408  0.0000  404.8553  24163  23498    1757833052
   del-n1000-k16-s3985   1000   16  1800.0004   198.7827   14.7410   935.5065  0.0000  327.3220   7747   4215    2083619873
   del-n1000-k16-s3985   1000   16  1800.0004   520.3241    7.9150   903.7823  0.0000  327.9444   7794   4312    3983429537
   del-n1000-k16-s3985   1000   16  1800.0002  1375.4770   13.4482   781.2471  0.0000  322.1359   7734   4247    2833268774
   del-n1000-k16-s3985   1000   16  1800.0003   831.7153   10.7260   951.5266  0.0000  327.5403   7750   4198    1635800897
   del-n1000-k16-s3985   1000   16  1800.0004   999.0505   14.0524   906.8099  0.0000  322.9580   7772   4216      61616375
   del-n1000-k16-s3985   1000   16  1800.0004  1348.6687   11.6010   894.7970  0.0000  327.5403   7744   4207    2887474128
   del-n1000-k16-s3985   1000   16  1800.0048  1720.2859   16.5805   906.8099  0.0000  320.7306   7681   4139     340143585
   del-n1000-k16-s3985   1000   16  1800.0006   439.4990   13.6707   789.6679  0.0000  322.4511   7713   4189    2254190625
   del-n1000-k16-s3985   1000   16  1800.0005  1113.6245   13.6032   796.5724  0.0000  328.5257   7712   4179    4058645742
   del-n1000-k16-s3985   1000   16  1800.0005   988.7235   12.3295   771.1451  0.0000  333.3451   7723   4162    2888912523
  del-n1000-k16-s61071   1000   16  1800.0004  1533.9868   10.7988   978.0632  0.0000  338.1084   7352   3499    3952269668
  del-n1000-k16-s61071   1000   16  1800.0003  1537.3450    6.4714   844.2852  0.0000  338.1296   7347   3552    2871544201
  del-n1000-k16-s61071   1000   16  1800.0005   646.2737   12.8463   934.3859  0.0000  338.7305   7275   3410    1667611200
  del-n1000-k16-s61071   1000   16  1800.0002  1154.8836   13.9926   991.8245  0.0000  341.0434   7396   3532     157935658
  del-n1000-k16-s61071   1000   16  1800.0004  1373.8973   11.8259   853.1587  0.0000  336.4132   7316   3451    2335953641
  del-n1000-k16-s61071   1000   16  1800.0005  1404.2353   11.5543   979.5704  0.0000  338.5619   7419   3510    4217366180
  del-n1000-k16-s61071   1000   16  1800.0004  1352.4805   11.5466   917.4476  0.0000  338.7305   7393   3481    2802857849
  del-n1000-k16-s61071   1000   16  1800.0004  1045.1733    9.1564   814.0686  0.0000  336.2488   7325   3501    2778277274
  del-n1000-k16-s61071   1000   16  1800.0005    52.4901   11.9048   676.0474  0.0000  341.0930   7356   3499    1043001187
  del-n1000-k16-s61071   1000   16  1800.0003  1708.9420   16.3079   670.0367  0.0000  336.0785   7368   3511     554553876
    del-n1000-k16-s801   1000   16  1800.0004    32.0908    8.8484   808.2814  0.0000  342.4049   6944   3147    2616709371
    del-n1000-k16-s801   1000   16  1800.0005  1185.0415   11.4032   770.0685  0.0000  350.1849   6883   3117    2377051645
    del-n1000-k16-s801   1000   16  1800.0004  1710.2448   15.6659   776.1265  0.0000  339.8336   6852   3013    1294355155
    del-n1000-k16-s801   1000   16  1800.0004  1321.6702    9.1846   776.1265  0.0000  346.6043   6974   3247    2680417270
    del-n1000-k16-s801   1000   16  1800.0005  1668.3695   12.0280   687.1403  0.0000  339.4580   7007   3199    1158678115
    del-n1000-k16-s801   1000   16  1800.0005  1446.6603    9.8355   781.4374  0.0000  339.5959   6909   3188      26653833
    del-n1000-k16-s801   1000   16  1800.0004  1130.8878   14.5051   908.5437  0.0000  345.0231   6967   3183    2174824959
    del-n1000-k16-s801   1000   16  1800.0006   418.0322   10.6973  1029.2863  0.0000  341.4613   6955   3130    2917588607
    del-n1000-k16-s801   1000   16  1800.0004   904.6968   14.4651   879.4350  0.0000  342.1842   7002   3170    4121040344
    del-n1000-k16-s801   1000   16  1800.0005  1703.6780   15.7195   771.3842  0.0000  337.6248   6906   3157    3409645559
    del-n1000-k5-s2292   1000    5  1800.0007   658.0617    3.3591   952.7316  0.0000  614.9066  26378  26250     855133230
    del-n1000-k5-s2292   1000    5  1800.0006   508.4784    4.0103  1012.7465  0.0000  612.8642  26796  26694     440801549
    del-n1000-k5-s2292   1000    5  1800.0006  1576.1890    3.3699  1288.8065  0.0000  614.9066  26731  26631    2893099825
    del-n1000-k5-s2292   1000    5  1800.0008     0.5213    6.0514  1133.6949  0.0000  612.8642  26682  26595    1202641724
    del-n1000-k5-s2292   1000    5  1800.0007     1.6801    2.9374   910.9348  0.0000  615.4256  26533  26432    3789815294
    del-n1000-k5-s2292   1000    5  1800.0007   127.0563    4.4221  1142.0092  0.0000  615.4256  26500  26380    4178091893
