instance    n   k     time      ttb  cons_bal  cons_cmp  bal      cmp  repl  feas        seed
DT500-09  500  10     1800  750.478        NA        NA    0  201.912   441   441  2352846087
DT500-09  500  10     1800  1280.74        NA        NA    0  203.176   439   439  4047837153
DT500-09  500  10     1800  49.2304        NA        NA    0  201.894   441   441  3228677241
DT500-09  500  10     1800  1633.17        NA        NA    0  200.545   440   440  3852906300
DT500-09  500  10     1800  236.997        NA        NA    0  204.861   439   439  2988724912
DT500-09  500  10     1800  1483.14        NA        NA    0  201.894   439   438   734694313
DT500-09  500  10     1800   1717.1        NA        NA    0  204.413   440   440  2117592646
DT500-09  500  10     1800  16.2946        NA        NA    0  201.894   440   440  3606050599
DT500-09  500  10     1800  583.367        NA        NA    0  204.278   441   441  2620182811
DT500-10  500  10     1800  1636.42        NA        NA    0  199.714   444   444   287929778
DT500-10  500  10     1800  1515.81        NA        NA    0  199.052   444   444   943116605
DT500-10  500  10     1800  631.937        NA        NA    0  200.659   444   444  2627300731
DT500-10  500  10  1800.01   226.88        NA        NA    0  198.729   444   444  3823990002
DT500-10  500  10     1800  836.342        NA        NA    0   201.54   445   445  4043406565
DT500-10  500  10     1800  918.754        NA        NA    0  198.729   444   444   590714254
DT500-10  500  10     1800  347.319        NA        NA    0   201.54   446   446  1010744946
DT500-10  500  10     1800  515.967        NA        NA    0  199.001   446   446   503308614
DT500-10  500  10     1800  1474.83        NA        NA    0  198.729   445   445  3304081297
DT500-10  500  10     1800  149.713        NA        NA    0  198.729   445   445   200743837
DT500-11  500  10     1800  1309.38        NA        NA    0  208.321   439   439  1592051291
DT500-11  500  10  1800.01  303.836        NA        NA    0  207.075   438   438  2960140079
DT500-11  500  10  1800.01  258.722        NA        NA    0  206.109   439   439   511752215
DT500-11  500  10     1800  595.803        NA        NA    0  208.813   440   440  2961414105
DT500-11  500  10     1800  1415.69        NA        NA    0   206.79   438   438  1390539174
DT500-11  500  10     1800  609.259        NA        NA    0  206.312   440   440  2237887587
DT500-11  500  10     1800  1515.23        NA        NA    0  205.831   439   439   743813599
DT500-11  500  10     1800  727.644        NA        NA    0  207.313   439   439   781735547
DT500-11  500  10     1800  1769.34        NA        NA    0  207.075   441   441  2578519737
DT500-11  500  10     1800  134.865        NA        NA    0  207.366   440   440  3158294248
DT500-12  500  10     1800  167.066        NA        NA    0  205.278   431   431  2540436012
DT500-12  500  10     1800  410.589        NA        NA    0  204.842   430   430  3939589039
DT500-12  500  10     1800  543.481        NA        NA    0  202.846   431   431   833359814
DT500-12  500  10     1800  129.586        NA        NA    0   205.75   431   430  1357486903
DT500-12  500  10     1800  1790.26        NA        NA    0  206.005   431   431  1752908796
DT500-12  500  10     1800  1180.95        NA        NA    0  202.653   431   431  3015263055
DT500-12  500  10     1800  572.304        NA        NA    0  205.449   431   431  3565721115
DT500-12  500  10     1800  343.504        NA        NA    0  204.362   430   430  3644849388
DT500-12  500  10     1800  553.093        NA        NA    0  202.653   429   429  4030508595
DT500-12  500  10     1800  584.874        NA        NA    0  205.278   431   431  1453205751
DT500-13  500  10  1800.01  1246.78        NA        NA    0  206.444   431   431  2641497556
DT500-13  500  10     1800   717.96        NA        NA    0  203.057   433   433  2732443579
DT500-13  500  10     1800  45.5064        NA        NA    0  205.047   432   432  2570708235
DT500-13  500  10     1800  534.181        NA        NA    0  205.698   432   432  2519795607
DT500-13  500  10     1800  1406.69        NA        NA    0  204.206   436   436   528693396
DT500-13  500  10     1800   1580.7        NA        NA    0  204.621   437   437  1368812052
DT500-13  500  10     1800   421.66        NA        NA    0  203.001   436   436  3720837448
DT500-13  500  10  1800.01   470.25        NA        NA    0  203.296   436   436  4218721425
DT500-13  500  10     1800  816.705        NA        NA    0  203.485   436   436  3722297451
DT500-13  500  10     1800  494.035        NA        NA    0  208.092   437   437  2103426531
DT500-14  500  10     1800  1499.09        NA        NA    0  203.055   444   444  4015935670
DT500-14  500  10  1800.01  586.011        NA        NA    0  200.611   444   444   833537591
DT500-14  500  10  1800.01  24.2665        NA        NA    0  203.269   443   443  1164423117
DT500-14  500  10     1800  1335.15        NA        NA    0  203.723   443   443  3294366669
DT500-14  500  10     1800  462.137        NA        NA    0  203.055   444   444  4146968289
DT500-14  500  10  1800.01  194.338        NA        NA    0  203.055   444   444  1293362939
DT500-14  500  10     1800  511.857        NA        NA    0  203.578   443   443  2119228309
DT500-14  500  10     1800   1583.9        NA        NA    0  203.352   443   443  2650910984
DT500-14  500  10     1800   776.35        NA        NA    0  203.005   442   442  1570640984
DT500-14  500  10     1800   1281.9        NA        NA    0  200.624   442   442   805751396
DT500-15  500  10     1800  563.361        NA        NA    0  195.579   434   434  1168244198
DT500-15  500  10  1800.01  1195.87        NA        NA    0  195.579   433   433  1484556462
DT500-15  500  10     1800  1418.75        NA        NA    0  195.852   433   433  3916280524
DT500-15  500  10  1800.01  1676.24        NA        NA    0  194.955   433   433   274015697
DT500-15  500  10     1800  1435.46        NA        NA    0  195.579   434   434  3970960533
DT500-15  500  10  1800.01  1444.86        NA        NA    0  195.995   433   433   570078634
DT500-15  500  10     1800    579.6        NA        NA    0  195.852   434   434  4018096140
DT500-15  500  10     1800  447.571        NA        NA    0  194.191   434   434  1603288269
DT500-15  500  10     1800  458.546        NA        NA    0  195.852   436   436  1810370626
DT500-15  500  10     1800  870.259        NA        NA    0  195.579   436   436  2883512779
DT500-16  500  10  1800.01  436.941        NA        NA    0  203.893   441   441  3260211445
DT500-16  500  10     1800  273.093        NA        NA    0  205.756   442   441  4145137147
DT500-16  500  10     1800  1359.97        NA        NA    0  203.893   441   441  3709146378
DT500-16  500  10     1800  24.3513        NA        NA    0  202.091   442   442  1009593827
DT500-16  500  10     1800  872.901        NA        NA    0  206.791   442   442  3948186635
DT500-16  500  10     1800  1553.01        NA        NA    0  203.893   442   442   529193350
DT500-16  500  10     1800  480.209        NA        NA    0  202.734   440   440  2854327331
DT500-16  500  10     1800  1379.42        NA        NA    0  204.826   440   440  2439840833
