instance    n   k       time        ttb  cons_bal  cons_cmp     bal      cmp   repl   feas        seed
 d500-12  500  10  1800.0005    87.4181    3.9291   56.4361  0.0000  40.1831  26664  13573  3457534896
 d500-12  500  10  1800.0005    80.4133    1.7070   48.2362  0.0000  40.1831  26498  13431  4099380415
 d500-13  500  10  1800.0006    57.6186    1.2304   58.7531  0.0000  39.4251  26795  12273  1691880143
 d500-13  500  10  1800.0006   996.9639    1.5003   42.2690  0.0000  39.3958  26940  12465  4156752442
 d500-13  500  10  1800.0005  1058.9874    1.6068   52.0317  0.0000  39.3759  26885  12319   175043457
 d500-13  500  10  1800.0005   553.5924    0.4189   61.6178  0.0000  39.3958  26934  12303  1301265725
 d500-13  500  10  1800.0006    18.0198    0.2892   55.8300  0.0000  39.3958  26942  12431   490083613
 d500-13  500  10  1800.0005   624.5799    0.1610   49.8870  0.0000  39.3958  27016  12514  2842226042
 d500-13  500  10  1800.0005   476.5262    0.7164   45.2846  0.0000  39.3958  27023  12533  1672988211
 d500-13  500  10  1800.0005  1359.7281    1.5749   57.9073  0.0000  39.3958  26839  12442  3008608471
 d500-13  500  10  1800.0007   205.2979    1.6969   49.3736  0.0000  39.3958  27000  12425  2002420317
 d500-13  500  10  1800.0005    49.7394    2.0382   46.7820  0.0000  39.4251  26901  12331  4179854993
 d500-14  500  10  1800.0004   671.6477    1.6162   59.2488  0.0000  40.9054  22334   4562  2743750254
 d500-14  500  10  1800.0004   851.5259    1.6263   56.1784  0.0000  40.9054  22323   4480  1063100326
 d500-14  500  10  1800.0004  1442.9014    2.7440   61.4115  0.0000  40.9054  22443   4467  1337116948
 d500-14  500  10  1800.0003   987.4716    0.5609   61.2520  0.0000  40.9054  22306   4504   797807658
 d500-14  500  10  1800.0004   500.1904    3.3563   50.0665  0.0000  40.9054  22290   4527  3893883484
 d500-14  500  10  1800.0004   846.5059    1.9972   63.3723  0.0000  40.9054  22481   4504  3757203582
 d500-14  500  10  1800.0016  1058.2067    1.1863   48.5807  0.0000  40.6811  22456   4548  3341677479
 d500-14  500  10  1800.0004   701.3230    2.8444   58.8268  0.0000  40.9054  22437   4477  3459100123
 d500-14  500  10  1800.0004  1634.0098    2.2109   74.0993  0.0000  40.9054  22388   4586  3017225658
 d500-14  500  10  1800.0004   772.7171    1.2236   59.9181  0.0000  40.9054  22466   4525  2843842777
 d500-15  500  10  1800.0005  1007.6917    2.4543   53.8708  0.0000  40.8708  22748   8088  1464592522
 d500-15  500  10  1800.0006  1405.9131    2.3246   55.6902  0.0000  40.9846  22527   7753  4132586545
 d500-15  500  10  1800.0005  1621.1694    1.6398   57.6744  0.0000  41.2530  22590   7899  1885049357
 d500-15  500  10  1800.0006  1156.8447    1.7298   54.1442  0.0000  40.9846  22742   7958  4291501630
 d500-15  500  10  1800.0005   698.8075    2.1098   52.1932  0.0000  40.9563  22701   7839  1223941289
 d500-15  500  10  1800.0004   129.6402    5.8890   69.2639  0.0000  41.0109  22538   7719  3935231348
 d500-15  500  10  1800.0004  1733.8597    2.6317   50.2239  0.0000  40.9630  22716   7980  2482262138
 d500-15  500  10  1800.0004    73.4656    0.4716   55.6201  0.0000  41.4461  22640   7863  1243915287
 d500-15  500  10  1800.0004  1752.6741    2.6008   54.0148  0.0000  40.8708  22673   7801  3268893081
 d500-15  500  10  1800.0005  1257.8916    1.6984   52.1932  0.0000  40.9846  22703   7849    59460723
 d500-16  500  10  1800.0004   262.0365    0.9672   55.9905  0.0000  39.5678  22297   3273   851715990
 d500-16  500  10  1800.0004   338.0647    1.1198   50.9764  0.0000  40.0378  22259   3256  1818813054
 d500-16  500  10  1800.0004   681.8916    0.4901   64.6502  0.0000  39.5678  22360   3243  1823329806
 d500-16  500  10  1800.0004  1076.3836    0.6765   54.1607  0.0000  39.8465  22294   3235  1573795766
 d500-16  500  10  1800.0003   901.9708    2.0695   56.4664  0.0000  39.5678  22305   3190  3278059534
 d500-16  500  10  1800.0004  1505.9714    1.2782   66.2755  0.0000  39.5678  22370   3285  1279659485
 d500-16  500  10  1800.0003    77.9185    2.8193   54.5910  0.0000  39.5678  22455   3335  2008980154
 d500-16  500  10  1800.0004   829.4892    1.3305   45.7288  0.0000  40.0378  22229   3301  1437375809
 d500-16  500  10  1800.0004   394.3580    0.6362   50.1948  0.0000  40.1427  22475   3304  3820101973
 d500-16  500  10  1800.0004  1170.1047    1.1198   50.9764  0.0000  40.0378  22211   3217  3756930307
 d500-17  500  10  1800.0003   880.4195    1.8604   57.8952  0.0000  40.1655  19673   1691  1057376472
