              instance      n    k       time        ttb  cons_bal   cons_cmp     bal       cmp    repl    feas        seed
del-n10000-k100-s11912  10000  100  1800.0078   119.0888   16.2371   400.2765  0.0007  255.7793    4929       0  1884663157
del-n10000-k100-s11912  10000  100  1800.0017   685.1376   25.8740   317.4636  0.0004  224.0174    4915       0  1055540389
del-n10000-k100-s11912  10000  100  1800.0015   844.2097   10.0464   801.8929  0.0000  712.4151    4924       1  4004158818
del-n10000-k100-s11912  10000  100  1800.0012   701.7989   13.9662   261.4948  0.0000  217.2225    4918       1  1097915355
del-n10000-k100-s11912  10000  100  1800.0014   816.1555   18.3553   697.3778  0.0000  573.6833    4927       2  2189233445
del-n10000-k100-s41105  10000  100  1800.0015  1269.3727   12.7968   805.6480  0.0002  773.0186    5054       0  2251409603
del-n10000-k100-s41105  10000  100  1800.0988  1187.2824   10.5120   629.0038  0.0002  569.4277    5061       0  4211658678
del-n10000-k100-s41105  10000  100  1800.0014   187.4463   10.4634   680.2191  0.0000  596.7380    5025       1  3864312574
del-n10000-k100-s41105  10000  100  1800.0015  1533.5875   11.2039   236.5964  0.0010  357.2842    5016       0   861328367
del-n10000-k100-s41105  10000  100  1800.0016   464.5153   16.4505   325.8219  0.0006  255.3323    5020       0   201276929
del-n10000-k100-s41105  10000  100  1800.0015  1443.4201   17.8575   509.0137  0.0014  385.8683    4992       0   907032360
del-n10000-k100-s41105  10000  100  1800.0024  1731.8015   17.4028   434.0952  0.0002  313.2662    5047       0  3926417493
