              instance      n    k     time      ttb  cons_bal  cons_cmp          bal      cmp  repl  feas        seed
   del-n1000-k10-s8083   1000   10  1800.04  1136.04        NA        NA            0  443.739    99    99  3624383136
   del-n1000-k10-s8083   1000   10  1800.01  1424.54        NA        NA            0  439.544    99    99  1217181046
   del-n1000-k10-s8083   1000   10     1800  1694.37        NA        NA            0   434.36   100   100  4040801832
   del-n1000-k10-s8083   1000   10  1800.02  1762.37        NA        NA            0  441.633   100   100  4095809826
   del-n1000-k10-s8083   1000   10  1800.01     1776        NA        NA            0   440.17   100   100  2553458844
   del-n1000-k10-s8083   1000   10  1800.01  1006.48        NA        NA            0  446.622   100   100  3770609377
   del-n1000-k10-s8165   1000   10  1800.02   863.84        NA        NA            0  451.774    97    97  3044073591
   del-n1000-k10-s8165   1000   10  1800.01  1108.34        NA        NA            0  452.664    97    97  1118579153
   del-n1000-k10-s8165   1000   10     1800  91.4239        NA        NA            0  457.437    98    98  2442004305
   del-n1000-k10-s8165   1000   10  1800.01  475.631        NA        NA            0  449.279    98    98  2919451244
   del-n1000-k10-s8165   1000   10  1800.01  843.445        NA        NA            0  449.279    98    98  1650737830
   del-n1000-k10-s8165   1000   10  1800.02  456.798        NA        NA            0  448.679    98    98  4116692854
   del-n1000-k10-s8165   1000   10  1800.01  1349.36        NA        NA            0  455.041    98    98   667009087
   del-n1000-k10-s8165   1000   10  1800.03  293.251        NA        NA            0  452.604    98    98  2030445182
   del-n1000-k10-s8165   1000   10  1800.01  1186.59        NA        NA            0  453.945    98    98  3612665053
   del-n1000-k10-s8165   1000   10  1800.28  199.385        NA        NA            0  454.532    99    99    38402794
   del-n1000-k16-s3985   1000   16  1800.03  1354.01        NA        NA            0  390.368    86    86  1635340407
   del-n1000-k16-s3985   1000   16     1800  207.795        NA        NA            0  402.643    86    86  2625406188
   del-n1000-k16-s3985   1000   16  1800.03  1123.05        NA        NA            0  381.143    86    86  4081379484
   del-n1000-k16-s3985   1000   16  1800.01  166.468        NA        NA            0  388.546    86    86  2179970507
   del-n1000-k16-s3985   1000   16  1800.01  1285.12        NA        NA            0  385.829    86    86  2799818246
   del-n1000-k16-s3985   1000   16  1800.02  166.301        NA        NA            0  399.592    86    86  3220252369
   del-n1000-k16-s3985   1000   16  1800.01  730.131        NA        NA            0  397.862    86    86  3644948004
   del-n1000-k16-s3985   1000   16  1800.01  392.138        NA        NA            0  393.066    87    87  2363249888
   del-n1000-k16-s3985   1000   16     1800  910.425        NA        NA            0  400.251    87    87   549056290
   del-n1000-k16-s3985   1000   16  1800.03  1389.65        NA        NA            0  389.539    86    86  3049212511
  del-n1000-k16-s51680   1000   16  1800.02  1331.38        NA        NA            0  396.062    87    87  3250893557
  del-n1000-k16-s51680   1000   16  1800.03  965.226        NA        NA            0   386.73    87    87  1558595748
  del-n1000-k16-s51680   1000   16  1800.02  287.409        NA        NA            0  393.605    87    87  3382905707
  del-n1000-k16-s51680   1000   16     1800  1309.66        NA        NA            0  401.204    87    87  3956903078
  del-n1000-k16-s51680   1000   16  1800.03  1147.14        NA        NA            0   395.72    87    87  1185124642
  del-n1000-k16-s51680   1000   16     1800  1130.33        NA        NA            0  393.729    87    87  2171484031
  del-n1000-k16-s51680   1000   16  1800.02  905.386        NA        NA            0  393.862    87    87   370853573
  del-n1000-k16-s51680   1000   16  1800.01  836.429        NA        NA            0   390.27    88    88   167973478
  del-n1000-k16-s51680   1000   16  1800.01  1064.85        NA        NA            0   395.28    88    88   121909220
  del-n1000-k16-s51680   1000   16  1800.05  122.099        NA        NA            0  398.199    88    88  3603083196
  del-n1000-k16-s61071   1000   16  1800.02  546.817        NA        NA            0  397.944    89    89  2572017139
  del-n1000-k16-s61071   1000   16  1800.03  483.295        NA        NA            0  406.532    89    89  2645044281
  del-n1000-k16-s61071   1000   16  1800.01  1571.35        NA        NA            0   403.67    89    89  2128021382
  del-n1000-k16-s61071   1000   16  1800.01  826.809        NA        NA            0  400.342    89    89  3209277450
  del-n1000-k16-s61071   1000   16  1800.01  682.043        NA        NA            0  399.144    89    89  3756558662
  del-n1000-k16-s61071   1000   16  1800.01  543.864        NA        NA            0  402.695    89    89  3213442921
  del-n1000-k16-s61071   1000   16  1800.02  80.2372        NA        NA            0  406.532    89    89  2271689060
  del-n1000-k16-s61071   1000   16  1800.01  40.6792        NA        NA            0  412.708    89    89  4183174924
  del-n1000-k16-s61071   1000   16  1800.01  122.226        NA        NA            0  403.051    88    88   189950204
  del-n1000-k16-s61071   1000   16  1800.01  1240.63        NA        NA            0  403.227    88    88  2953597057
    del-n1000-k16-s801   1000   16  1800.01  1064.87        NA        NA            0  397.935    86    86  1409358124
    del-n1000-k16-s801   1000   16  1800.01  978.774        NA        NA            0  399.727    86    86  1890637617
    del-n1000-k16-s801   1000   16  1800.01  20.3437        NA        NA            0  396.752    86    86   681421547
    del-n1000-k16-s801   1000   16     1800  1475.36        NA        NA            0  403.991    86    86  3127074618
    del-n1000-k16-s801   1000   16  1800.02  1075.66        NA        NA            0  411.879    87    87   185540542
    del-n1000-k16-s801   1000   16     1800  1019.61        NA        NA            0  399.587    86    86   946341293
    del-n1000-k16-s801   1000   16  1800.02  291.283        NA        NA            0  388.214    86    86  2225982221
    del-n1000-k16-s801   1000   16  1800.01   1581.7        NA        NA            0  407.212    86    86  4095551887
    del-n1000-k16-s801   1000   16  1800.03  687.354        NA        NA            0  393.342    86    86   626241972
    del-n1000-k16-s801   1000   16  1800.01  1063.15        NA        NA            0  404.357    86    86  3947398543
  del-n2500-k12-s12455   2500   12  1800.03  497.603        NA        NA            0  436.731    28    28   108792375
  del-n2500-k12-s12455   2500   12  1800.03  1465.03        NA        NA            0  417.765    28    28  1586343555
  del-n2500-k12-s12455   2500   12  1800.03  182.986        NA        NA            0  444.895    28    28  3474428307
  del-n2500-k12-s12455   2500   12  1800.05  1018.44        NA        NA            0  428.938    28    28   683029355
  del-n2500-k12-s12455   2500   12  1800.07  1752.18        NA        NA            0  444.728    27    27   585033961
  del-n2500-k12-s12455   2500   12  1800.07  451.087        NA        NA            0  436.966    27    27  2687746897
  del-n2500-k12-s12455   2500   12  1800.07  319.727        NA        NA            0  440.933    27    27  3577480593
  del-n2500-k12-s12455   2500   12  1800.01  1424.46        NA        NA            0  440.512    27    27  3721895222
  del-n2500-k12-s12455   2500   12  1800.09  1162.92        NA        NA            0  449.305    27    27  3997480755
  del-n2500-k12-s12455   2500   12  1800.06  1674.71        NA        NA            0   444.69    27    27   286962466
  del-n2500-k12-s21271   2500   12  1800.04  826.366        NA        NA            0  434.868    28    28   724263533
  del-n2500-k12-s21271   2500   12  1800.04  1022.92        NA        NA            0  431.746    28    28  1643671591
  del-n2500-k12-s21271   2500   12  1800.03  836.834        NA        NA            0  433.894    27    27  1970991147
  del-n2500-k12-s21271   2500   12  1800.03  639.623        NA        NA            0  444.231    28    28  3667749691
  del-n2500-k12-s21271   2500   12  1800.04  765.405        NA        NA            0  426.237    28    28  2547869110
  del-n2500-k12-s21271   2500   12  1800.03  1209.66        NA        NA            0  426.167    28    28  3648999998
  del-n2500-k12-s21271   2500   12  1800.04  1272.06        NA        NA            0  437.579    28    28   812150932
  del-n2500-k12-s21271   2500   12  1800.07  442.465        NA        NA            0   428.75    28    28  3775651127
  del-n2500-k12-s21271   2500   12  1800.04  256.908        NA        NA            0  435.466    28    28  3637272630
  del-n2500-k12-s21271   2500   12  1800.01  64.0909        NA        NA            0  425.641    28    28  2621939829
  del-n2500-k12-s48959   2500   12  1800.07  797.862        NA        NA            0  436.447    27    27   953152080
  del-n2500-k12-s48959   2500   12  1800.05  1456.86        NA        NA            0  452.181    27    27  3712541372
  del-n2500-k12-s48959   2500   12  1800.03  990.816        NA        NA            0  448.884    27    27  2526691486
  del-n2500-k12-s48959   2500   12  1800.04  263.853        NA        NA            0  425.818    27    27   725020659
  del-n2500-k12-s48959   2500   12  1800.03  1123.46        NA        NA            0  445.507    27    27  2906336283
  del-n2500-k12-s48959   2500   12  1800.06  199.357        NA        NA            0  428.854    27    27  4201054576
  del-n2500-k12-s48959   2500   12  1800.02  1517.91        NA        NA            0   433.09    27    27   441857327
  del-n2500-k12-s48959   2500   12  1800.03  1122.94        NA        NA            0  448.875    27    27  2101347376
  del-n2500-k12-s48959   2500   12  1800.01  1195.83        NA        NA            0  444.741    27    27  3603305782
  del-n2500-k12-s48959   2500   12  1800.01   1185.7        NA        NA            0  454.255    27    27  1293364499
