instance    n   k     time      ttb  cons_bal  cons_cmp  bal      cmp  repl  feas        seed
 d500-08  500  10     1800   1125.8        NA        NA    0  42.6339   375   374  1911612891
 d500-09  500  10     1800  1229.16        NA        NA    0  42.3338   385   384  1882317001
 d500-09  500  10     1800  1147.22        NA        NA    0   42.927   384   383  2061641597
 d500-09  500  10  1800.01   1169.4        NA        NA    0  42.2753   384   384  1396141183
 d500-09  500  10     1800  1027.77        NA        NA    0  42.5921   384   383  2243698286
 d500-09  500  10     1800  1545.44        NA        NA    0  42.3357   383   382  2595623443
 d500-09  500  10     1800  364.539        NA        NA    0  42.7485   383   382  1646964818
 d500-09  500  10  1800.01   368.14        NA        NA    0  42.0468   383   383  1375161378
 d500-09  500  10     1800  1109.32        NA        NA    0  42.2057   383   382  3055682967
 d500-09  500  10  1800.01  84.3889        NA        NA    0  41.9027   381   381  1035398553
 d500-09  500  10     1800  145.716        NA        NA    0  42.0402   381   381  2492657316
 d500-10  500  10  1800.01    634.3        NA        NA    0  44.1298   362   361  4142529586
 d500-10  500  10     1800  971.306        NA        NA    0  44.0177   360   360   586300113
 d500-10  500  10     1800   1549.2        NA        NA    0  43.9267   362   362  1126683636
 d500-10  500  10     1800  1052.45        NA        NA    0  44.0039   361   361  3630031133
 d500-10  500  10     1800  109.336        NA        NA    0  44.0039   361   361  2154653553
 d500-10  500  10  1800.01   1292.9        NA        NA    0  42.4384   362   361  1269696142
 d500-10  500  10  1800.01  756.662        NA        NA    0  43.3068   361   361   203268031
 d500-10  500  10     1800  329.413        NA        NA    0  43.3131   361   361  3423171651
 d500-10  500  10     1800  355.679        NA        NA    0  44.2008   361   361  1366431032
 d500-10  500  10     1800  1329.38        NA        NA    0  44.0039   361   361  3409759015
 d500-11  500  10     1800  815.555        NA        NA    0  42.0858   384   383  2591648491
 d500-11  500  10  1800.04  1389.66        NA        NA    0  42.3704   384   383   129745643
 d500-11  500  10  1800.01   851.16        NA        NA    0  41.5534   384   384  1364051087
 d500-11  500  10     1800  1114.02        NA        NA    0  43.1694   384   383  1791285982
 d500-11  500  10     1800  51.3574        NA        NA    0  42.5214   385   384   921844860
 d500-11  500  10  1800.01   479.79        NA        NA    0  41.8204   385   384  2870317287
